time_s,battery_mV,accel_x_mps2,accel_y_mps2,accel_z_mps2,gyro_x_rad_s,gyro_y_rad_s,gyro_z_rad_s,ppg,temperature_c,ecg_impedance_ohm
0.41,4050.0,-0.036950698224753525,0.009147729039359617,9.74433407332118,0.0025318716932514434,-0.0031867879860573217,0.00448433480707909,0.9836748631168658,33.05,90000.0
0.42,4050.0,-0.04859096150710421,0.07330117664776607,9.900284657854755,0.0004580754351585009,-0.0002585149869648637,0.002402116299654174,0.9882482805347634,33.05,90000.0
0.43,4050.0,0.08498346936785413,0.08073437335410642,9.821001082653044,0.0007808064707576182,-0.0024282102927514673,0.0032159471336572947,0.962519314847492,33.05,90000.0
0.44,4050.0,0.03494771799172048,0.03810518274754662,9.864833702369111,0.0010959801077537,-0.0013337646160946639,-0.0005123825085541092,0.9413785201710222,33.05,90000.0
0.45,4050.0,0.04234871980665295,0.07346759347114791,9.788066234357595,0.0036167661767884866,0.0017190417150636306,0.0042873515337044825,0.9587435256620888,33.05,90000.0
0.46,4050.0,0.12847622396840871,0.10177194960959707,9.874352099816807,0.002662655512425907,-0.0035345723362347372,0.0034412008756710853,0.9423570701643613,33.05,90000.0
0.47,4050.0,-0.04800529431142741,0.021795496294289625,9.747781857298898,0.002988061052312942,-0.0005180805383991937,0.0015902662286839567,0.9173192536020869,33.05,90000.0
0.48,4050.0,0.15059824091242022,-0.08227598162068991,9.852602387403806,0.0011907512371252392,-0.00030167727559872486,0.0027395030131827777,0.8871700042323029,33.05,90000.0
0.49,4050.0,0.18539911948667143,0.059150538358118385,9.820973296598787,0.0007753936106813852,-0.0005702075231726196,0.004182207571294573,0.8978171825543645,33.05,90000.0
0.5,4050.0,0.09522726615479415,-0.058540794451063374,9.858695081052371,0.0029335812712960965,-0.001836906947099036,0.00166001460456828,0.8716416086005238,33.05,90000.0
0.51,4050.0,0.04866686560605761,0.10955132149617895,9.777283112679523,-0.0009187068489070327,-0.0007569243107424441,0.00020093276659989367,0.8543740134815747,33.05,90000.0
0.52,4050.0,-0.03905921744355111,0.10150150574653102,9.830572783949098,0.0021119645393974885,-0.0023477646090783043,0.0029052700130556596,0.8353185183239876,33.05,90000.0
0.53,4050.0,0.05851543489237913,-0.030492381296506336,9.75970972004545,-0.00041827479035560534,0.001145638982142576,0.0014072344088464084,0.8352469054898253,33.05,90000.0
0.54,4050.0,-0.026047961784035508,-0.06471108942003777,9.784693828329624,0.002492349828084859,-0.0007915643463419211,0.0024675120096820376,0.8207008031594765,33.05,90000.0
0.55,4050.0,-0.0012739303061582172,-0.04052047871764776,9.79120613646463,0.002105131683868136,0.0008210091881220253,0.0012935253672424298,0.809832502005488,33.05,90000.0
0.56,4050.0,-0.017089059114294536,-0.0038293662882998097,9.770176358025752,0.0001549432762457696,-0.0014214684376056693,-0.0004145045891277424,0.8015118046649804,33.05,90000.0
0.57,4050.0,0.016700526256936583,0.07538948090519261,9.776941998641211,0.001700922765905678,0.00019692860721097925,0.001074266725332645,0.8061480390666113,33.05,90000.0
0.58,4050.0,0.0757903639689176,-0.07269246712127735,9.733910780617187,-0.00018761800525687948,-5.114986105957249e-05,0.0024918251228129825,0.7989291996285761,33.05,90000.0
0.59,4050.0,-0.032690510406458706,0.05189097934456784,9.798439017374328,-6.953427770052686e-05,-0.0026110916369526706,0.0001749652574628075,0.8034771005201335,33.05,90000.0
0.6,4050.0,-0.05798106303042279,-0.12177840158526188,9.890992033122096,0.0008436414512931265,0.0011987951963131037,0.0040467806994022165,0.7801622756047336,33.05,90000.0
0.61,4050.0,-0.059013863209284076,0.0714138755928303,9.97268477301879,0.00032993556681646606,0.0027611377746314786,-0.001116850304539608,0.7665602307094471,33.05,90000.0
0.62,4050.0,-0.05697334110576729,-0.0036459123387361466,9.756638243512572,0.002772363003526707,0.00047516974789920156,0.0004886166495952765,0.7818755059517677,33.05,90000.0
0.63,4050.0,-0.08420595645627918,0.011752897048499631,9.761340753137251,0.004305744777864269,-0.00288815087071835,0.002115263317363083,0.7602671075590158,33.05,90000.0
0.64,4050.0,-0.053716949676021725,-0.00624444812978616,9.825570821952345,0.0013972084486236545,-0.002185975683700562,0.0020064346997085464,0.7702010855596347,33.05,90000.0
0.65,4050.0,0.07609561954914895,0.05505894345928308,9.835303238312905,0.0013849503251462559,-0.004120206036598391,0.002863875202372815,0.7960917514881217,33.05,90000.0
0.66,4050.0,-0.034910416879985855,0.021848004137418924,9.730024803045055,0.0024313034899136445,-0.002143065831031972,0.001971107209179272,0.806751022578927,33.05,90000.0
0.67,4050.0,0.01512818887926886,0.09931792049453371,9.670553962163213,0.0009429875715613407,0.00146369805134041,0.0040232255541926675,0.7980301632687967,33.05,90000.0
0.68,4050.0,-0.07160191927528686,-0.10451445621389982,9.82123034054855,0.0020168327900968626,0.0004335591541292099,0.0010709023356054598,0.8004727549945633,33.05,90000.0
0.69,4050.0,0.009982223156284132,-0.05325433215702986,9.884503518637345,-0.0012403155746713304,-0.002356567827034494,0.002587008854213994,0.8018463159875525,33.05,90000.0
0.7,4050.0,-0.10242740635333393,-0.07919999317485293,9.889544828943116,0.0004149672831723033,-0.002777059944030246,0.00081044063530779,0.815409348590961,33.05,90000.0
0.71,4050.0,-0.04111472713211471,0.042234213133042015,9.805572297733969,-0.0007706969257582158,-0.0019179554168633863,0.0033762217112750714,0.823964888974707,33.05,90000.0
0.72,4050.0,0.1326568450183341,-0.09929692913081603,9.887812241893474,-0.0012876334464673722,0.0005018133905387565,0.0014644572149742074,0.8376284491810778,33.05,90000.0
0.73,4050.0,-0.03430187832010509,0.1430411937749105,9.796139296755237,0.0027072463486996234,-0.00032315370671966967,0.0013217791820821097,0.8357266318620623,33.05,90000.0
0.74,4050.0,0.0658992985187902,0.005402661813623899,9.724006641040546,0.0009574521223512795,0.0010757631643858795,0.0017363047476522612,0.8598523134351045,33.05,90000.0
0.75,4050.0,0.026775339216719065,0.07189659622909927,9.79824274858961,0.0035686601791461697,-0.0019088906906908883,0.00046681510996868366,0.8537753851507875,33.05,90000.0
0.76,4050.0,-0.00900166783332586,-0.0568587877473616,9.866931026908434,0.003479605737098877,-0.0008382964990176182,0.0012176606610547226,0.8651784201019432,33.05,90000.0
0.77,4050.0,-0.03836990015490109,0.011551744446963491,9.81376494618258,0.001289055128115659,-0.002005742317507009,-0.0004985989001351359,0.9121481466143413,33.05,90000.0
0.78,4050.0,0.07572162031170752,0.036730712438078364,9.772839840294928,0.0007954451279232631,-0.0012859119992416968,0.0013191658949539115,0.9495703631659937,33.05,90000.0
0.79,4050.0,-0.010437225012919512,-0.041560918721222154,9.809304623872908,0.00032238075804271105,-0.0014439649554881832,0.00164601130861159,0.9315100549554651,33.05,90000.0
0.8,4050.0,0.08987350355906182,-0.013401427510425178,9.825908973407257,-0.002031348118430557,-0.0014239120902821332,0.0026533722688873466,0.9457253678131791,33.05,90000.0
0.81,4050.0,-0.042310538216965746,0.09163600176362016,9.81429867055231,0.0006301294691801434,-0.00018722019545088157,0.0011533847729850383,0.9776199072550773,33.05,90000.0
0.82,4050.0,0.0033738202841997276,0.07451452871468488,9.823982934604842,0.000992738804664654,-0.0016700747382428576,-6.683985572329341e-05,0.9618172468849452,33.05,90000.0
0.83,4050.0,0.02738992207043814,0.03406613858152324,9.82837664889814,0.0004349750823940141,-0.0012087263224557397,0.0016849605576083064,0.9755167687785006,33.05,90000.0
0.84,4050.0,0.021956707264961017,0.11599482811079764,9.868983890939893,1.816373214648693e-05,-0.002251058145520546,0.0009023190983637776,1.0195925527238723,33.05,90000.0
0.85,4050.0,-0.07259675757703596,-0.11449073615541518,9.813982916894833,0.001252369048926503,0.0006760744943343736,0.0004551553737652105,1.044483350936387,33.05,90000.0
0.86,4050.0,-0.03907338477067159,0.017136148027384057,9.797274622775904,0.000856398704875795,0.0014002760969762354,0.004177799875748282,1.0508986220860186,33.05,90000.0
0.87,4050.0,-0.01153145615644223,-0.022439747576895368,9.82730236084586,0.0015621201608715498,0.0017273527205266294,0.0014096791376978987,1.0576053019185894,33.05,90000.0
0.88,4050.0,-0.05023158199070759,0.08377245364346875,9.84098236175096,-6.4450258484634124e-06,0.00013481557475044043,0.0058058689279157005,1.0970377405613978,33.05,90000.0
0.89,4050.0,0.03985374167399072,0.06530482110543653,9.703824957300672,0.003995738023788271,-0.0010514294170233317,0.0012389679730691527,1.0849330013051919,33.05,90000.0
0.9,4050.0,0.03459898982923354,0.06880978041673222,9.873668366318451,0.0021254886441938767,-0.0023000979196690146,0.0002575674768865661,1.1043351448737955,33.05,90000.0
0.91,4050.0,-0.11515465357540335,-0.035120264278044565,9.906011217410228,0.0011443726041941557,-0.0024704029864441148,0.0013987570929182964,1.1147236191479695,33.05,90000.0
0.92,4050.0,-0.10622096902831606,0.033042473913111964,9.807783858679738,0.0002762213821725394,-0.001107257304345706,0.0005878922977439471,1.1193524836525115,33.05,90000.0
0.93,4050.0,-0.07540705505174913,0.06356145518942935,9.842396030775015,1.7276218318548707e-05,-0.002730739256392231,0.002805318602491666,1.143806417512149,33.05,90000.0
0.94,4050.0,0.006899539027861302,0.07633410181746006,9.762867097821243,0.002468352389440419,6.610370362608117e-05,0.0010365965770560226,1.1568967786935949,33.05,90000.0
0.95,4050.0,0.1196316683502303,-0.054509388999292016,9.845877603408363,0.0007958409145702007,-0.0006458306641726065,0.0017942624916317893,1.168059891911185,33.05,90000.0
0.96,4050.0,-0.02249781530988711,-0.040201675342774454,9.756311557799192,0.0014363419314669262,-0.0028704442191404235,0.0028853167246948364,1.1863453047525259,33.05,90000.0
0.97,4050.0,0.014748253290059197,0.014427943137421106,9.816946077959578,0.0019435099252217089,-0.0012982989427762497,0.0016197840255341477,1.1815085225038027,33.05,90000.0
0.98,4050.0,-0.06255338640630005,0.0820736196188265,9.840186865091976,0.0006091094342623785,0.0001911903851260844,0.002040101129384501,1.2117989312229358,33.05,90000.0
0.99,4050.0,-0.0615957382613276,0.03649749861696612,9.760091801157587,0.0017234881298059366,0.000619670435703076,0.0009375895670416053,1.1997261306793687,33.05,90000.0
1.0,4050.0,-0.11516308889354418,0.0809521703461637,9.741218480968055,-0.0012275103769248947,-0.0006856754777662292,0.0030787142426044697,1.196484573500659,33.05,90000.0
1.01,4050.0,-0.001667772701671384,-0.11488288199612366,9.786051985270381,2.2217195721789434e-05,-9.704374210654521e-05,0.004127853947681655,1.200255284461344,33.05,90000.0
1.02,4050.0,0.05573413489561723,-0.015983024203158468,9.773181554385669,-0.0013291430247304005,-0.000529745884470867,0.0014829498601245815,1.2119835820563751,33.05,90000.0
1.03,4050.0,-0.020989034942617477,0.02935180126438927,9.787335111880513,0.0007935370794834153,-0.001607979293025404,0.00041197057992053374,1.2165822248442513,33.05,90000.0
1.04,4050.0,0.0821671599729563,0.015862310608532586,9.741686876031162,0.0007707547016042533,-0.0007654282392379144,0.0019538844621506744,1.2247666683139282,33.05,90000.0
1.05,4050.0,0.011641759751711667,-0.11128490424495265,9.870039835422858,0.0038103525803452973,-0.0007971028000372427,0.00421950110193661,1.22099539019501,33.05,90000.0
1.06,4050.0,-0.002142507126971021,0.06477561395306983,9.79041424272369,0.0002662165361515054,-0.0017805610011652367,0.001509866849117674,1.2310417951300525,33.05,90000.0
1.07,4050.0,0.03043516732069756,0.020319421539262975,9.832266288754564,0.0015587154696000399,-0.0006242032946962975,0.0038417090767749653,1.2092753503931568,33.05,90000.0
1.08,4050.0,0.028677247468230697,-0.02744952281347033,9.710648236601607,0.0019353321893632058,-0.0009969784773758376,0.0005759680436351347,1.218799716298561,33.05,90000.0
1.09,4050.0,0.06753681206239691,0.0704757437393524,9.771755580068447,0.0032977695189830227,-0.00043530836235421724,0.0015543518870462891,1.206627964684023,33.05,90000.0
1.1,4050.0,-0.04718690872422732,-0.10174986949453506,9.900133964955833,0.001984974421253991,-0.0009485425398608234,0.003245418538357936,1.2066684168385304,33.05,90000.0
1.11,4050.0,-0.13462858370105266,-0.030086203914922418,9.754692224827131,0.002387279029744586,-0.0009788091755435757,0.002184252326931915,1.182765044273291,33.05,90000.0
1.12,4050.0,0.006751684275763977,0.05201669731126782,9.823018639820953,0.0038455731663629635,-0.0034788954193134447,0.001174908950598561,1.19316752158672,33.05,90000.0
1.13,4050.0,-0.0359909049716356,0.022123330711618643,9.929194000863365,-0.0009850422813544764,0.0023051218035576118,0.00424847216144276,1.1608508570554166,33.05,90000.0
1.14,4050.0,-0.0015991041636673874,-0.013220596484122374,9.806150192818402,0.0005397503364062324,3.7844729675501375e-05,0.0017494782187149705,1.1886179787578564,33.05,90000.0
1.15,4050.0,0.09792724686677755,-0.009048177889146957,9.894786344543274,0.0008185697713165555,-0.00035677086458922174,0.0019744756374617646,1.1319999646528285,33.05,90000.0
1.16,4050.0,-0.06489110152745427,-0.013741659723624693,9.753543218469334,0.0012506616282892727,0.0014868279354536141,0.0014492360965240416,1.1324778790674388,33.05,90000.0
1.17,4050.0,0.045000598809032684,0.05102836855506988,9.778106586684867,0.0004598480540388485,0.0004231588894476607,0.0006156237198200423,1.1237908516244814,33.05,90000.0
1.18,4050.0,0.05565475172624282,-0.0179052865994592,9.802697050349732,0.0028301593928275067,-0.00029601080003019935,0.002062218539769461,1.12887875148,33.05,90000.0
1.19,4050.0,0.027109674223931582,0.039889007459562406,9.774411583280914,0.0004777760139881121,-4.62557061296833e-05,0.0035966979629684453,1.1168938463860993,33.05,90000.0
1.2,4050.0,0.06581290823480446,-0.12280322126690824,9.826357612561033,0.00043217186168092124,0.0013582144398088757,0.00162491603257603,1.069059909317135,33.05,90000.0
1.21,4050.0,-0.026969990634443133,0.07233892244855238,9.70173503534656,0.001981993813334903,-0.0005929343891570993,0.0035382399606114128,1.0797539809876184,33.05,90000.0
1.22,4050.0,-0.04009996287574544,0.14366085867392556,9.743781963864727,0.0003065531215778801,-0.0028313685674565313,0.000590823022092198,1.0321961626246698,33.05,90000.0
1.23,4050.0,0.061133643969058425,0.029399069215163512,9.88313963346242,-0.00012480740654899168,-0.0030543691058339466,0.0020881503428189776,1.0548241080884335,33.05,90000.0
1.24,4050.0,0.04238238125611389,-0.005091073918548195,9.813184696011364,-0.00048236693947406465,0.000964842694949336,0.002715551668734869,1.010787699827272,33.05,90000.0
1.25,4050.0,0.08180971084644444,-0.03148372865806177,9.834786738722634,0.0011455798773935208,-0.0012325345543389922,0.002513715945396473,1.0067748982798188,33.05,90000.0
1.26,4050.0,0.012491097529470753,0.04117428695552664,9.905044768451162,0.002746866871632331,-0.00020887444729405009,0.0015404627111393892,0.9862338043689666,33.05,90000.0
1.27,4050.0,0.09553029159922427,-0.03825616992953339,9.703397705240894,0.0024358811361742234,-0.0010766649817807459,-0.0009101359537666912,0.9567482187425663,33.05,90000.0
1.28,4050.0,-0.016597574307115767,-0.04817422001622151,9.63045321829188,0.001952556650515175,-0.00033525065627165257,0.0015827358027949458,0.951485330342251,33.05,90000.0
1.29,4050.0,-0.06238966151587238,-0.12526451544166048,9.910207262989731,0.0014898056643356597,-0.0021332912039261336,0.0030484017600906463,0.9396872331447014,33.05,90000.0
1.3,4050.0,-0.11986212467294646,0.014275039404092285,9.725363880810752,0.0005498408374483056,-0.0003053924839539684,0.002680509363218704,0.905061033101917,33.05,90000.0
1.31,4050.0,-0.06480634176842107,-0.017112161297517258,9.81060484328501,0.0011924750219398984,-0.004117387738279011,0.0016412521714734688,0.9086085651748492,33.05,90000.0
1.32,4050.0,0.04816066444783594,-0.013884304579180372,9.710102094045363,-0.00038090245456005444,-0.0013426893834258672,0.0036968591135685897,0.8875193636674042,33.05,90000.0
1.33,4050.0,-0.0861962575109268,-0.00013590338325721399,9.655326697604819,0.001543191702811447,-0.002845482546626033,0.0002916262412725973,0.8659997945605543,33.05,90000.0
1.34,4050.0,-0.026617067362694567,-0.041665578738604055,9.801030415745839,0.0027174208301370814,-0.0009585847789298957,0.0023790167471057643,0.8745207373585122,33.05,90000.0
1.35,4050.0,0.12395118942101442,0.011023749267561117,9.832881168222764,-0.0009374211841948478,-0.0008350048313050876,0.004117661702841042,0.8409894211473538,33.05,90000.0
1.36,4050.0,0.04982538857605143,-0.06354251249784229,9.756903468505612,0.003162445375748877,-0.0011816866739971462,0.004002975374157687,0.8181267570680928,33.05,90000.0
1.37,4050.0,0.10538135224414512,-0.006789529502622848,9.655940968896017,-0.0016856283493568412,-0.000762381416759616,0.004554493477285921,0.8355256533205099,33.05,90000.0
1.38,4050.0,-0.058343419954092396,-0.016558568633755495,9.8233260154974,0.00024228519790046602,-0.0034219549804159442,6.027530772045965e-05,0.8056551414691644,33.05,90000.0
1.39,4050.0,-0.14474468133829163,-0.10051595659118928,9.91694078075605,-0.0001790801843460435,-0.0024733785735620724,0.0012254837193006783,0.8097936873164432,33.05,90000.0
1.4,4050.0,0.08922370270096162,-0.07131223477852672,9.703395987316812,0.0003204484427979884,-0.0012764675405285907,0.0020134474063140738,0.7894514432800868,33.05,90000.0
1.41,4050.0,-0.0833727572087263,-0.03486213790144466,9.850083389035897,0.000824327603225716,-0.00044691017629140705,0.0029311672083066776,0.8100515541257906,33.05,90000.0
1.42,4050.0,0.005349931959022115,-0.03309275409866859,9.82139812621515,0.003065880590363714,-0.0006230790844136038,0.00012400970459997988,0.7912700325913897,33.05,90000.0
1.43,4050.0,0.012773744041137828,0.01525123429049222,9.696220724928423,-8.40037154389917e-05,-0.0033653609311190508,0.002204640515160102,0.7935253524656031,33.05,90000.0
1.44,4050.0,-0.055832970013874814,-0.02382977047116705,9.864513935497245,2.932031905243926e-05,0.0008197404826237769,0.0006253785135405487,0.7749695623323571,33.05,90000.0
1.45,4050.0,0.09135677429610996,-0.003010372898001601,9.815953035944535,0.0002813713063098555,-0.0011484209022877823,0.001642598630857782,0.7689182377611506,33.05,90000.0
1.46,4050.0,0.0911628652886816,-0.02405446680240477,9.79681934901566,0.0005453064462934826,0.0012553947735147956,-0.00046377237330260827,0.7790222359692692,33.05,90000.0
1.47,4050.0,0.03244692006669753,-0.15240329432350755,9.880288349097212,0.000419585726518974,-5.1159456287616065e-05,0.002672387112670172,0.788223047309894,33.05,90000.0
1.48,4050.0,-0.0017352274756326407,-0.0072606096378027745,9.807094458092756,-0.0005455701427717815,0.000612073310393152,-0.0008982214850352602,0.7904897403647894,33.05,90000.0
1.49,4050.0,0.011264124106235254,-0.04955320041380665,9.880486845959894,0.0016635822670379948,-0.000261459010560535,0.0023359950249503205,0.8048589265388021,33.05,90000.0
1.5,4050.0,-0.06448311783956222,-0.009405291148235859,9.959411973258549,0.0011234416042948568,-0.0016442652579318619,3.171709818982505e-05,0.7944439800204314,33.05,90000.0
1.51,4050.0,-0.014066487594510185,-0.045075976195323685,9.818079521279131,0.002692160571879185,-0.001366821317880917,0.0006589901289871866,0.8155689345079207,33.05,90000.0
1.52,4050.0,-0.006174255849119599,0.03857994895024573,9.831443148659488,0.0030298150911570016,0.0002083774170050871,0.0026158690899250633,0.7901840322237983,33.05,90000.0
1.53,4050.0,-0.05014529573591725,-0.0027015544241508053,9.77204655592818,-0.0008654834309317803,-0.0015030735851138668,0.0022085141129830114,0.8072078288700614,33.05,90000.0
1.54,4050.0,0.049967717896129575,0.04167460745754395,9.896161944078134,0.003502750615508993,-0.003652794251191991,2.404628801455981e-05,0.8087007730382416,33.05,90000.0
1.55,4050.0,-0.08393402261127947,0.045977016988201294,9.73371482409681,0.002022553898537895,-0.0010114150072746014,-0.0015906275801256412,0.8324731033643835,33.05,90000.0
1.56,4050.0,-0.026679127223772577,-0.033341127294103455,9.776009941409695,0.003076746100593458,-0.0006749090507334478,0.0020398612407017433,0.8303507811005022,33.05,90000.0
1.57,4050.0,-0.13255910532079143,0.047970593969762804,9.80293280986378,0.001181615050833462,-0.0003846460167800973,0.0020570947869307165,0.8596302495706764,33.05,90000.0
1.58,4050.0,0.02923275110832134,0.013458777401620806,9.79589736783102,0.0022130608614513835,-3.914377291966052e-05,-0.00035115266510419587,0.86633600473661,33.05,90000.0
1.59,4050.0,0.04369483183820987,-0.06224958891356154,9.764674409467139,0.002096029159080724,0.0017742867859219036,0.004271105853392336,0.8828643467138788,33.05,90000.0
1.6,4050.0,0.0365567805207419,-0.00682387800475737,9.858263722353046,0.0031859638934911773,-0.0031000927805087163,0.002989813322831102,0.8976998759688031,33.05,90000.0
1.61,4050.0,0.17169992419155686,0.005535029392026253,9.78837188189428,0.00046182329546557387,0.0014494182658764884,-0.0003202968576749052,0.9052983171257829,33.05,90000.0
1.62,4050.0,0.05529721162422568,0.0747218303214009,9.680010393930534,0.00047428773688618553,-1.5847197797147563e-05,0.003009582582647279,0.9370101317595196,33.05,90000.0
